id,tripID,latitude,longitude,EVsRDR,batterySOC,batteryKMH,currentElevation,currentIncline,totalDistance,distanceFromLastPoint
409,3,-37.8320039,174.9432265,82.03250172,48.82887007,11.71892882,57.88915634,0.110753952,27.45,0.119
410,3,-37.83268061,174.942104,81.70437171,48.63355459,11.6720531,60.8374176,0.118654417,27.574,0.124
411,3,-37.83345711,174.9410913,81.70437171,48.63355459,11.6720531,61,0.118445392,27.698,0.124
412,3,-37.83418735,174.9403427,81.3762417,48.43823911,11.62517739,60,0.115034195,27.803,0.105
413,3,-37.83502,174.9394379,81.3762417,48.43823911,11.62517739,60,0.114419406,27.925,0.122
414,3,-37.8354083,174.9382201,81.2121767,48.34058137,11.60173953,59,0.110920389,28.042,0.117
415,3,-37.83556768,174.9368387,81.2121767,48.34058137,11.60173953,59.38521194,0.111354186,28.165,0.123
416,3,-37.83688154,174.9349154,80.88404669,48.14526589,11.55486381,59,0.10962757,28.287,0.122
417,3,-37.83688154,174.9349154,80.71998169,48.04760815,11.53142596,59,0.109135244,28.393,0.106
418,3,-37.83761617,174.9338504,80.71998169,48.04760815,11.53142596,72.18017578,0.145191058,28.518,0.125
419,3,-37.83745868,174.9313281,80.39185168,47.85229267,11.48455024,65,0.124003932,28.745,0.227
420,3,-37.83706087,174.9302224,80.39185168,47.85229267,11.48455024,61.86471176,0.114948293,28.852,0.107
421,3,-37.83670326,174.9291564,79.89965667,47.55931945,11.41423667,61.45605469,0.113425136,28.954,0.102
422,3,-37.83635583,174.9280825,79.73559167,47.46166171,11.39079881,60,0.109050418,29.056,0.102
423,3,-37.83561529,174.9258831,79.57152667,47.36400397,11.36736095,59,0.105553922,29.265,0.209
424,3,-37.83524887,174.9247472,79.57152667,47.36400397,11.36736095,58,0.102459368,29.373,0.108
425,3,-37.83485245,174.9235862,79.57152667,47.36400397,11.36736095,57,0.099382367,29.484,0.111
426,3,-37.83442971,174.9223058,79.57152667,47.36400397,11.36736095,57,0.098962005,29.606,0.122
427,3,-37.83430255,174.9210095,79.57152667,47.36400397,11.36736095,57,0.098488746,29.725,0.119
428,3,-37.83438637,174.9196997,79.24339666,47.16868849,11.32048524,57,0.097979886,29.84,0.115
429,3,-37.83424686,174.9183834,78.91526665,46.97337301,11.27360952,59.2659874,0.103481366,29.956,0.116
430,3,-37.83367923,174.9173636,78.75120165,46.87571527,11.25017166,68.37695313,0.12711472,30.072,0.116
431,3,-37.83275454,174.9168106,78.58713664,46.77805753,11.22673381,79,0.154931368,30.179,0.107
432,3,-37.83183123,174.9162618,78.25900664,46.58274205,11.17985809,63.74629211,0.114803232,30.294,0.115
433,3,-37.83091467,174.9154553,78.09494163,46.48508431,11.15642023,71.23925781,0.134244388,30.419,0.125
434,3,-37.83004061,174.9146367,77.93087663,46.38742657,11.13298238,75.08154297,0.144052334,30.54,0.121
435,3,-37.82925309,174.9137446,77.76681163,46.28976883,11.10954452,77,0.148737813,30.657,0.117
436,3,-37.82848321,174.912836,77.43868162,46.09445335,11.0626688,79.75585938,0.155565354,30.775,0.118
437,3,-37.82784208,174.911727,77.27461662,45.99679561,11.03923095,80,0.155685956,30.897,0.122
438,3,-37.82734985,174.9105481,77.11055161,45.89913787,11.01579309,76.45019531,0.145921574,31.014,0.117
439,3,-37.82674908,174.9094451,77.27461662,45.99679561,11.03923095,76.43066406,0.145383705,31.131,0.117
440,3,-37.82614592,174.9083648,77.27461662,45.99679561,11.03923095,66.15039063,0.118511078,31.248,0.117
441,3,-37.82551245,174.9072756,77.27461662,45.99679561,11.03923095,59.45996094,0.101000517,31.366,0.118
442,3,-37.82479526,174.906243,77.27461662,45.99679561,11.03923095,51.80566406,0.081169417,31.487,0.121
443,3,-37.82390686,174.9054174,77.43868162,46.09445335,11.0626688,41.36886215,0.054427675,31.609,0.122
444,3,-37.82302303,174.9045938,77.43868162,46.09445335,11.0626688,40,0.050840509,31.732,0.123
445,3,-37.82215521,174.9037553,77.43868162,46.09445335,11.0626688,34.0209198,0.035567699,31.853,0.121
446,3,-37.82130118,174.9029074,77.43868162,46.09445335,11.0626688,33.90332031,0.035193754,31.974,0.121
447,3,-37.82066859,174.9018998,77.76681163,46.28976883,11.10954452,25.47461128,0.013816094,32.091,0.117
448,3,-37.82035163,174.9006245,77.76681163,46.28976883,11.10954452,19,-0.002512576,32.209,0.118
449,3,-37.81044234,174.8929314,76.12616159,45.31319142,10.87516594,59.21582031,0.09482823,33.146,0.937
450,3,-37.81044234,174.8929314,75.63396658,45.0202182,10.80485237,59.21582031,0.09482823,33.146,0
451,3,-37.81044234,174.8929314,77.11055161,45.89913787,11.01579309,33.48005676,0.033383573,32.56,-0.586
452,3,-37.81044234,174.8929314,77.76681163,46.28976883,11.10954452,19,-0.00250085,32.326,-0.234
453,3,-37.81044234,174.8929314,76.12616159,45.31319142,10.87516594,45.25244141,0.061635205,32.92,0.594
454,3,-37.81044234,174.8929314,75.96209659,45.21553368,10.85172808,56.28759384,0.08816814,33.031,0.111
455,3,-37.81044234,174.8929314,77.43868162,46.09445335,11.0626688,26.41195488,0.015955206,32.443,-0.588
456,3,-37.81044234,174.8929314,76.6183566,45.60616464,10.94547951,38.25244141,0.044987,32.677,0.234
457,3,-37.81044234,174.8929314,75.63396658,45.0202182,10.80485237,71.52929688,0.124139755,33.263,0.586
458,3,-37.81044234,174.8929314,76.4542916,45.5085069,10.92204166,41,0.051510511,32.797,-0.466
459,3,-37.81044234,174.8929314,74.81364157,44.5319295,10.68766308,53.25878525,0.080336132,33.903,1.106
460,3,-37.81044234,174.8929314,73.99331655,44.0436408,10.57047379,63.86474228,0.107719202,34.555,0.652
461,3,-37.81044234,174.8929314,73.99331655,44.0436408,10.57047379,62.70849228,0.104520939,34.433,-0.122
462,3,-37.81044234,174.8929314,75.14177157,44.72724498,10.7345388,51.09570313,0.074709224,33.703,-0.73
463,3,-37.81044234,174.8929314,74.32144656,44.23895628,10.61734951,58.73437119,0.094521541,34.329,0.626
464,3,-37.81044234,174.8929314,74.97770657,44.62958724,10.71110094,59.54906845,0.09506272,33.478,-0.851
465,3,-37.81044234,174.8929314,73.99331655,44.0436408,10.57047379,61.58789063,0.102425871,34.674,1.196
466,3,-37.81044234,174.8929314,74.81364157,44.5319295,10.68766308,53.10707855,0.079715241,33.8,-0.874
467,3,-37.81044234,174.8929314,75.14177157,44.72724498,10.7345388,59.24804688,0.094300181,33.581,-0.219
468,3,-37.81044234,174.8929314,73.99331655,44.0436408,10.57047379,57.08007431,0.091463144,34.79,1.209
469,3,-37.81044234,174.8929314,74.81364157,44.5319295,10.68766308,58.19091415,0.092521173,34.003,-0.787
470,3,-37.81044234,174.8929314,74.32144656,44.23895628,10.61734951,55.48737717,0.086371179,34.225,0.222
471,3,-37.80957154,174.892303,74.15738155,44.14129854,10.59391165,49.87304688,0.073571146,34.903,0.678
472,3,-37.80883205,174.8913319,73.99331655,44.0436408,10.57047379,39,0.046654756,35.022,0.119
473,3,-37.80804335,174.8903635,73.99331655,44.0436408,10.57047379,40,0.048967151,35.144,0.122
474,3,-37.80728806,174.8894334,73.99331655,44.0436408,10.57047379,40,0.048829529,35.261,0.117
475,3,-37.80664274,174.8884759,74.15738155,44.14129854,10.59391165,38,0.043814456,35.372,0.111
476,3,-37.80602541,174.8874974,74.15738155,44.14129854,10.59391165,32.14513016,0.029470998,35.482,0.11
477,3,-37.80542015,174.8865627,74.15738155,44.14129854,10.59391165,23.19748688,0.007735955,35.588,0.106
478,3,-37.80493727,174.8856031,74.15738155,44.14129854,10.59391165,20,0,35.689,0.101
479,3,-37.80476758,174.8844765,74.15738155,44.14129854,10.59391165,18.44352722,-0.003738952,35.794,0.105
480,3,-37.80493564,174.8832136,73.99331655,44.0436408,10.57047379,18,-0.004781834,35.907,0.113
481,3,-37.80504908,174.8819663,73.82925154,43.94598306,10.54703593,19.25390625,-0.001775682,36.017,0.11
482,3,-37.80476783,174.8808785,73.82925154,43.94598306,10.54703593,23.53076172,0.008371973,36.117,0.1
483,3,-37.80425289,174.8799185,73.82925154,43.94598306,10.54703593,24.70266151,0.011116406,36.22,0.103
484,3,-37.80425289,174.8799185,73.82925154,43.94598306,10.54703593,24.70266151,0.011116406,36.22,0
485,3,-37.80426236,174.8786809,73.82925154,43.94598306,10.54703593,35.38476181,0.036206539,36.334,0.114
486,3,-37.80427883,174.8775233,73.82925154,43.94598306,10.54703593,28.45357513,0.01981262,36.436,0.102
487,3,-37.80427883,174.8775233,73.50112154,43.75066758,10.50016022,28.45357513,0.01981262,36.436,0
488,3,-37.80387956,174.8764412,73.50112154,43.75066758,10.50016022,19.69170189,-0.000719984,36.54,0.104
489,3,-37.80355853,174.8753678,73.33705653,43.65300984,10.47672236,22.29296684,0.005335732,36.641,0.101
490,3,-37.80329957,174.8742484,73.33705653,43.65300984,10.47672236,25.36279297,0.012432192,36.744,0.103
491,3,-37.80294376,174.8731698,73.33705653,43.65300984,10.47672236,38.14008331,0.041903488,36.849,0.105
492,3,-37.80294376,174.8731698,73.17299153,43.5553521,10.4532845,38.14008331,0.041903488,36.849,0
493,3,-37.80223771,174.872391,73.17299153,43.5553521,10.4532845,33.99121094,0.032245872,36.954,0.105
494,3,-37.80355853,174.8753678,73.33705653,43.65300984,10.47672236,22.29296684,0.005335732,36.641,-0.313
495,3,-37.80223771,174.872391,73.33705653,43.65300984,10.47672236,33.99121094,0.032245872,36.954,0.313
